person_id,trip_key
bb_22ad2d0a,2
berlin_32ae78e2,3
berlin_3c9f59a2,2
berlin_9a238bc4,4
bb_02beeb11,2
berlin_f5bea77d,2
bb_d0e321e8,2
bb_abf49492,2
berlin_ae46cd38,4
bb_5306fae0,2
bb_e764ee7a,2
bb_0246c9f3,4
berlin_37608b2b,5
berlin_ed0b53b6,2
berlin_ec987de6,2
berlin_3c8f2f90,2
bb_6c69ea24,2
berlin_986b64ca,2
berlin_29b1bb58,2
berlin_0830b202,2
bb_76ba41a8,2
berlin_22561f82,2
berlin_24277bdf,3
berlin_da7564ca,2
berlin_0f3a107f,2
bb_4e989461,3
berlin_3a2b1f39,3
berlin_0a3e5efd,3
berlin_270f4e2b,3
berlin_4fdc30eb,2
berlin_19c3e7b7,2
bb_2ce63082,2
berlin_4c214949,3
berlin_362a92a6,2
berlin_16879559,2
berlin_071f4936,2
berlin_e6a62f83,3
berlin_1a2fa89a,2
berlin_078dc021,2
berlin_1882dc62,4
berlin_0d651b09,5
bb_57bb6474,2
berlin_dcc9b68b,4
bb_5bf85164,2
berlin_95409b7c,2
berlin_8b54927b,5
berlin_b43415ae,3
berlin_06c41eda,3
berlin_cea7cbe9,4
berlin_b8b43bd0,4
berlin_f8c5f140,5
bb_ecdda588,5
bb_b70b355e,3
berlin_8f7e361d,3
bb_29054cdc,2
berlin_1ec5f39b,3
bb_8b20328b,1
berlin_f266ac78,2
berlin_881c5943,4
bb_bcd568e5,3
bb_644b00f8,2
berlin_20ab6b9e,2
bb_f73ca0a6,5
bb_6d3f1ff5,2
bb_6407f79d,2
berlin_6bae9c85,4
berlin_a6eabe57,4
berlin_22980bb8,2
bb_eb8500f5,2
bb_a7ab7ac0,2
berlin_be338e19,2
bb_ac0833df,5
bb_a8691682,3
berlin_b5843bc8,3
berlin_ad7fc3ab,2
berlin_5dd50c5d,2
bb_e064b4c4,3
bb_8e3742bb,8
berlin_adb54763,4
berlin_6c7ee755,2
berlin_1bc0cd39,1
bb_2b0824a6,2
bb_fc49e09b,4
berlin_a3d89449,2
bb_e132469a,2
bb_9cd38949,5
berlin_e1b4634f,2
bb_44669016,2
berlin_b4d7c628,4
berlin_96af7a69,3
berlin_7fefc1ba,2
bb_31e18bd0,2
bb_13ae36ea,2
bb_02768169,2
berlin_0f380a02,4
berlin_6eccbd63,2
berlin_878e7882,2
bb_9742e52f,2
berlin_124c919f,3
berlin_0f671792,3
bb_b4ffd39b,2
berlin_0d651b09,6
berlin_82cbdf87,4
berlin_01266395,2
berlin_ee253cce,7
berlin_d9877a47,2
berlin_19d253ba,5
bb_e8b90f74,2
bb_24f1e584,2
bb_c79bbe7b,3
bb_13f0d29b,2
berlin_da6ac1ac,2
berlin_fcf247ac,2
berlin_8d3aa4e5,2
berlin_6618cd8b,9
berlin_65371493,2
bb_731a6b8a,2
berlin_f282a2ac,2
berlin_ecc16487,2
berlin_cd5011c1,3
berlin_15ee61a3,2
berlin_bd193729,2
berlin_3b0ed2ad,5
berlin_72571611,3
bb_fea74acf,2
bb_c17ac856,4
berlin_961e35ac,3
berlin_8a703bf3,3
berlin_856603b2,4
berlin_35228cde,5
bb_bf47790c,2
bb_bb1ff70a,2
berlin_d02a066f,4
berlin_dfeed5da,2
berlin_cd65ca74,4
berlin_cd5df27f,5
berlin_1528ed98,4
berlin_e96cf720,2
bb_c91cbd06,2
bb_bbb1aa0e,3
bb_87fc53c4,2
bb_4c8c528e,8
bb_37826616,2
bb_eef1947c,2
bb_e5a1357d,2
bb_d6952465,2
bb_40512365,2
bb_93eccc7b,5
berlin_8bae28e4,2
bb_416e1740,4
bb_1437f1ea,2
berlin_a64a2dfa,5
berlin_86416116,3
berlin_2e3b16bf,2
bb_13628895,3
berlin_b671c57f,3
bb_6c4ee2f4,2
bb_9fa93897,2
bb_8cd31e0c,4
bb_affeca15,2
berlin_2ec0b57e,3
berlin_b276712b,2
berlin_12f6cc93,2
bb_c93c9a74,2
berlin_8fee5fa4,4
bb_00cc79ce,4
bb_04960381,4
bb_59b4d3ae,3
berlin_582b930c,6
bb_a117abe2,2
berlin_1486a3a4,2
berlin_4c214949,4
berlin_0497fc21,2
berlin_105452f8,2
bb_f0e48b18,2
bb_d67a1731,2
bb_e60171d4,4
berlin_df1ba3e9,2
bb_21709e20,3
berlin_977f0b0e,3
berlin_6c7ee755,3
berlin_7e866ee3,2
berlin_ba3bf7e8,2
berlin_c6a7f526,6
bb_e1a3c41c,2
bb_6235abc2,2
berlin_f485c49d,3
berlin_c2087691,2
bb_4109f98b,2
bb_fd958595,2
berlin_9f27cdbd,2
bb_b643972e,2
bb_6f0f874b,3
berlin_1fc648a1,2
bb_36c23e50,2
berlin_f46a8c24,9
berlin_a65344cf,2
bb_ed2c2073,2
bb_67331e7e,2
berlin_be2f0e2a,2
bb_e8944129,2
bb_d4122fe5,2
bb_83603cc9,4
berlin_7e548315,4
bb_87f08109,2
berlin_e432f8c7,3
berlin_2897ef34,3
berlin_0f1c0072,3
bb_c9174501,3
berlin_1da34f03,4
bb_8ec6e4fa,2
bb_d49fa306,2
bb_cc6fd218,2
berlin_e6895e99,2
berlin_db71830c,3
berlin_d532794b,5
bb_8280bd75,2
berlin_0fe93f5b,2
bb_a56d567a,3
bb_823ca9e9,2
bb_dc932860,5
berlin_85f992ac,5
berlin_498a2dde,4
berlin_a43e680f,2
berlin_550be08a,2
berlin_0c3ab983,2
bb_9ab61adf,7
berlin_88f6fdaa,2
berlin_7aebdc3b,2
berlin_98715c26,3
berlin_06c41eda,4
berlin_c9f85ab1,7
berlin_a519aac1,2
berlin_8078a0d2,3
berlin_7d4670ec,6
bb_f9c978d8,4
bb_5751e596,5
berlin_0aad0105,2
berlin_eeea6ec0,5
berlin_109463a6,2
berlin_f2ace9ed,5
berlin_1cbe1dea,2
berlin_06cac985,4
berlin_659e87de,6
berlin_20d2136d,3
bb_c37d565f,4
berlin_eb974ddf,2
berlin_3b9123a5,2
berlin_3b0ed2ad,6
berlin_6c303954,3
berlin_8d5ec836,2
berlin_ca4a4086,2
berlin_8078a0d2,4
berlin_9052d380,2
bb_37a7b839,2
berlin_4bdc5ccc,5
bb_e1cd289a,3
bb_fef8c3ca,2
berlin_fb1d6994,5
berlin_b4b5b906,2
berlin_f2f1274f,2
berlin_4abf8544,3
bb_bbd333de,5
bb_ace8a857,5
bb_4697166d,2
berlin_b41bf179,4
berlin_72571611,4
berlin_3bcb8726,4
bb_5b15942e,4
berlin_a14bfbf9,2
bb_0dbceac5,4
berlin_cb4ae1db,3
berlin_940e67ed,3
berlin_5e47fafe,2
berlin_29c86548,3
bb_ad25c6ac,4
bb_8226b862,2
bb_25b7e30e,4
bb_f62aac98,6
bb_5d9b7d3c,2
berlin_2e97c583,4
berlin_bfce18d2,5
berlin_501fc970,5
berlin_22be01fd,4
bb_e20f08f0,2
berlin_fcb9c159,4
bb_59b96306,6
bb_2eee13d7,2
berlin_030ae66f,5
berlin_88a09ede,4
bb_c0d92af7,5
bb_6289798b,4
berlin_b1eddfe0,5
bb_00352d0e,3
berlin_5b0579de,2
berlin_84571b29,4
berlin_869710e2,5
berlin_b6046dd7,4
berlin_85a1d423,2
bb_95de5df1,1
berlin_006467a1,2
berlin_11aaec82,2
bb_ecdda588,6
bb_9cd38949,6
bb_a117abe2,3
berlin_98715c26,4
berlin_060cf75d,3
berlin_b65b8359,6
bb_aea69a31,4
berlin_6b2be479,3
bb_9b0d5339,3
berlin_7349b7a9,4
berlin_68254e89,4
berlin_fecf3d90,2
berlin_ff88838c,2
berlin_af18514a,2
berlin_73e4efed,5
bb_029c219c,6
bb_3e68411f,2
berlin_8037d0ab,6
berlin_dcc0c249,5
bb_ad0e152a,4
bb_56cf0a07,4
bb_e919a790,4
bb_7120695f,3
berlin_95409b7c,3
berlin_b115c301,1
berlin_928a5260,4
berlin_29b1bb58,3
bb_dd094296,3
bb_a54e0c9e,2
bb_7c5f1210,3
bb_3ecf0a79,3
bb_fc95bacd,4
berlin_e21223e7,2
bb_451160dc,2
bb_3072b78a,4
bb_de461f5d,3
bb_baeabade,4
bb_ce9016e3,2
berlin_9986546c,2
bb_e65339f2,2
bb_80ca90d6,5
bb_0a76ed9b,3
berlin_fb4c351e,2
berlin_f02d757f,6
berlin_d20b1f20,5
bb_8eeca925,2
berlin_2a7975a5,2
bb_62f4a018,5
bb_f4fde211,7
bb_b6a62479,2
berlin_aab5cc7a,2
bb_a7a750c1,2
bb_88c5eaaf,3
bb_13628895,4
bb_0c9fb0a3,2
bb_54ecf721,2
bb_a77a192e,4
bb_c0d92af7,6
berlin_d3395d2b,7
bb_4109f98b,3
bb_f1093b40,3
berlin_057545ac,2
bb_c332ddd5,3
berlin_0cd6a3c5,5
berlin_083fb1c3,2
berlin_3bcb8726,5
berlin_09ee346f,2
berlin_098427dc,6
berlin_aa23855e,3
bb_45f43893,2
berlin_2472bd9a,3
berlin_0ec321cc,5
berlin_ee62f651,3
bb_4f05625c,2
bb_ddbdc26b,2
bb_ef112014,2
bb_4d4f7e61,2
berlin_8d25021a,2
bb_6027db92,9
berlin_82b14b19,5
bb_858643db,2
bb_71d9f0f4,4
berlin_8dc25c38,3
bb_8f80b871,4
berlin_82bfb321,3
berlin_503e85fd,3
bb_18d72e4f,2
berlin_fcf8c7db,3
berlin_f3824de0,4
bb_ca8aaec6,4
berlin_13e153e2,2
bb_5888fbe3,2
bb_ad1971a2,5
bb_4222c824,3
bb_e1cd289a,4
bb_2e63b2be,2
berlin_a02c90cc,4
bb_f220275d,4
bb_a3dd8f3a,8
berlin_ce2dde0b,2
berlin_a7cf9753,4
bb_cb57863e,4
bb_b6684f56,3
bb_851fafbc,2
berlin_57c90307,2
berlin_18036f59,3
bb_e2b5d05c,6
bb_667bbca9,2
berlin_eb654779,6
berlin_dae2d15e,2
berlin_ae84d770,2
berlin_4db120dd,2
bb_c056a4a4,4
bb_a13ecb39,2
berlin_a5a024ee,2
bb_c3fe6c29,2
bb_86bdb98b,3
berlin_161f0c4d,2
berlin_1191df63,2
berlin_4638e627,6
berlin_df175270,2
berlin_0245156b,2
berlin_6c3f3ef4,6
bb_4f71864d,4
berlin_c9f85ab1,10
bb_4f23fdb9,8
berlin_5e47fafe,3
bb_3bac694b,1
bb_cc5bb2c1,8
berlin_0d9ad21e,3
berlin_cb4ae1db,4
berlin_7b988cb7,2
berlin_0979cfa5,5
berlin_03383c0d,4
bb_dc932860,6
berlin_7cb954e0,7
bb_8280bd75,3
bb_95de5df1,2
berlin_9e16a7ef,6
berlin_b8da9c96,2
bb_3cbd428a,2
berlin_12b943f2,2
berlin_3e788116,6
berlin_3b9123a5,3
berlin_3e7cf717,5
berlin_57b2bebb,2
berlin_9ec64b2c,4
berlin_6f30bda6,7
berlin_1627dc60,2
bb_4330498a,2
bb_f5da346f,4
bb_aa91c8a8,2
bb_2fc4d751,3
bb_149d0063,3
bb_280bd079,4
berlin_4688b51e,3
bb_db2fb4dc,8
bb_7a8caeca,2
bb_f43c586a,2
berlin_ad8320d7,2
bb_c1598b11,2
bb_6dcf7db3,3
berlin_0f671792,4
berlin_a012cb5b,2
berlin_de66984e,4
berlin_35228cde,6
berlin_7e548315,5
berlin_39ab81ae,2
bb_b796ec7a,3
bb_44a308c5,3
bb_32fed416,8
berlin_20d2136d,4
berlin_01d27052,2
berlin_0bb0efe6,4
berlin_53517b7b,4
berlin_76f80982,4
berlin_1329ff82,2
berlin_01a75e2c,2
berlin_5430da3a,5
berlin_09e77c74,2
bb_fb9cf59d,5
berlin_b8ab03de,2
bb_9b7298aa,2
berlin_8d712342,4
berlin_1614e775,2
berlin_e9c52d08,6
berlin_501fc970,6
berlin_0629953a,6
bb_eba82f80,4
bb_b8a1f349,4
bb_13160307,2
bb_2ce63082,3
bb_94e44256,4
berlin_bedcd884,2
berlin_032588c7,2
berlin_05d64da1,2
bb_6391614e,2
berlin_a38a5712,3
berlin_735ff28d,4
berlin_4fdc30eb,3
bb_8f7e3c70,6
bb_747e72ed,3
berlin_f3954921,3
bb_232db967,1
berlin_d44840c0,3
berlin_7d9ecd8e,5
berlin_d34227de,3
berlin_0ec321cc,6
berlin_e632d8b6,5
berlin_5c2bb6c8,2
berlin_04eff034,6
berlin_b115c301,2
bb_563a0fe5,2
bb_bb3b7aa0,4
bb_f2ff33a9,3
bb_d4c8eef9,4
bb_b2ccc4da,2
bb_c7478485,4
bb_d059133c,3
bb_95e81100,4
bb_93c1134c,2
bb_5a0de3dc,3
bb_b3de9667,6
bb_88e5040f,3
berlin_74dcb457,2
berlin_ab216781,6
berlin_4a09e112,3
berlin_d09e1ede,2
berlin_7d5117b0,5
berlin_27c3b2cd,3
bb_2b6e7dca,4
bb_1f92dbdc,2
bb_1c14379e,3
berlin_cfed0ab3,2
bb_f052658a,7
bb_be3cb13c,4
bb_4e989461,4
berlin_9cda78a7,3
berlin_073975d9,2
berlin_4851943f,4
bb_f58168a1,2
bb_2a841d65,3
berlin_1512e797,2
berlin_8d712342,5
bb_32fed416,9
berlin_5a3b5d7b,7
bb_f513aa65,5
berlin_977faeb4,2
berlin_94fe4611,2
bb_1774b0f8,3
berlin_f0966b8f,5
berlin_35cd7884,4
berlin_debe35c9,2
berlin_d261a9a9,2
berlin_b080eb05,2
berlin_52708e49,3
bb_8218fe9e,3
bb_ceb69526,5
berlin_1627dc60,3
berlin_b64e2e73,4
berlin_29dd7860,5
berlin_8d3aa4e5,3
berlin_047846c5,2
berlin_030ae66f,6
berlin_0e33f421,2
bb_0d4ad716,3
bb_a3bb5163,2
bb_2b0824a6,4
berlin_f4f60ae2,1
berlin_724677ae,1
bb_9a877f2e,2
berlin_9884de2e,2
berlin_81a441b5,5
berlin_1bc0cd39,4
bb_52a1ec5d,3
bb_5306fae0,4
berlin_d24ffe01,2
bb_b9793059,2
berlin_f57564e2,7
berlin_00d3300c,3
berlin_2a576075,2
berlin_ad8320d7,3
berlin_2a7975a5,3
berlin_0664e4f4,2
berlin_e632d8b6,6
berlin_1fc648a1,3
bb_32fed416,10
berlin_6e97f7d4,4
berlin_3d6a8557,5
bb_4b4bb1fd,2
bb_4109f98b,4
berlin_95e07ce0,4
bb_0d4ad716,4
bb_fc6642dd,4
berlin_15856749,2
berlin_88a05e46,1
berlin_97142dbf,3
berlin_42f776c5,2
berlin_cd1852cb,2
berlin_85be475d,3
berlin_82bfb321,4
berlin_dd146cdd,1
berlin_cf69a365,4
berlin_35e0d3b2,5
berlin_8a847fd1,1
berlin_4b52826c,5
bb_bbb1aa0e,4
berlin_d3395d2b,8
bb_cc216a3d,3
berlin_2472bd9a,4
berlin_f6c3af43,2
berlin_4688b51e,4
bb_8218fe9e,4
berlin_e2b960b1,5
bb_3bac694b,2
berlin_f0bd0aed,6
bb_81ed0a5f,3
berlin_18432122,5
bb_61cb29d8,5
berlin_82466c85,5
bb_16e40726,4
bb_af034e9c,2
bb_6ea5927f,7
bb_a2d3c862,3
bb_115d9ac8,3
bb_778c4b7b,2
berlin_3f20936b,10
berlin_005a33d7,2
bb_3da09286,1
berlin_057d1724,2
berlin_f989a494,4
bb_149d0063,4
berlin_106918b0,2
berlin_76f80982,5
berlin_bf3a4e7d,3
bb_5461ec43,2
berlin_c6666cb9,4
berlin_f7598ef7,2
berlin_39b774c0,2
berlin_d3395d2b,9
bb_9d0889ce,4
bb_e51ed1a1,4
bb_72dfbbc1,2
berlin_e617790b,6
bb_59b4d3ae,4
bb_152eb1d1,4
bb_080855cf,4
bb_96882375,5
bb_86bdb98b,4
bb_4f23fdb9,9
bb_eba82f80,5
berlin_3f20936b,11
berlin_f641c2b3,4
berlin_fe89f442,6
berlin_e86a865b,8
berlin_ec9fe6c7,4
berlin_d20b1f20,6
bb_3da09286,2
berlin_ede9c34b,5
bb_70686183,2
berlin_fe084155,7
berlin_ec22e151,3
berlin_8037d0ab,7
berlin_244758ef,2
bb_505c1531,6
bb_e51ed1a1,5
bb_79ffa536,6
berlin_4987a216,2
berlin_081d0f93,3
berlin_88a05e46,2
berlin_724677ae,2
berlin_dd146cdd,2
bb_d059133c,4
berlin_f4f60ae2,2
